到达小时,来源区域,图形处理器总需求
2051,区域C,21
2051,区域D,63
2051,区域E,64
2051,区域F,126
2052,区域A,21
2052,区域B,67
2052,区域C,199
2052,区域D,366
2052,区域E,45
2052,区域F,66
2053,区域A,149
2053,区域B,21
2053,区域C,1
2053,区域D,126
2053,区域E,177
2054,区域A,48
2054,区域C,43
2054,区域D,44
2054,区域E,30
2055,区域A,16
2055,区域B,13
2055,区域C,28
2055,区域D,424
2055,区域E,181
2055,区域F,147
2056,区域A,8
2056,区域B,57
2056,区域C,119
2056,区域D,467
2056,区域E,26
2056,区域F,115
2057,区域A,23
2057,区域B,30
2057,区域C,16
2057,区域D,386
2057,区域E,209
2057,区域F,121
2058,区域A,7
2058,区域B,15
2058,区域C,129
2058,区域D,211
2058,区域E,63
2058,区域F,79
2059,区域A,7
2059,区域B,117
2059,区域C,29
2059,区域D,51
2059,区域E,263
2059,区域F,111
2060,区域A,57
2060,区域B,11
2060,区域C,9
2060,区域D,160
2060,区域E,104
2060,区域F,242
2061,区域A,34
2061,区域B,29
2061,区域C,33
2061,区域D,98
2061,区域E,28
2061,区域F,290
2062,区域A,19
2062,区域B,12
2062,区域C,35
2062,区域D,85
2062,区域E,111
2062,区域F,198
2063,区域A,158
2063,区域B,43
2063,区域C,12
2063,区域D,440
2063,区域E,236
2063,区域F,201
2064,区域A,109
2064,区域B,42
2064,区域C,19
2064,区域D,294
2064,区域E,101
2064,区域F,12
2065,区域A,23
2065,区域B,44
2065,区域D,101
2065,区域E,133
2065,区域F,371
2066,区域A,21
2066,区域B,183
2066,区域C,25
2066,区域D,106
2066,区域E,471
2066,区域F,60
2067,区域A,53
2067,区域B,24
2067,区域C,16
2067,区域D,62
2067,区域E,257
2067,区域F,149
2068,区域A,67
2068,区域B,32
2068,区域C,115
2068,区域D,237
2068,区域E,270
2068,区域F,67
2069,区域A,5
2069,区域B,25
2069,区域C,20
2069,区域D,79
2069,区域E,24
2069,区域F,269
2070,区域A,75
2070,区域B,39
2070,区域D,98
2070,区域E,79
2070,区域F,149
2071,区域A,61
2071,区域B,15
2071,区域C,27
2071,区域D,123
2071,区域E,100
2072,区域A,27
2072,区域B,14
2072,区域C,115
2072,区域D,31
2072,区域E,251
2072,区域F,136
2073,区域A,164
2073,区域B,25
2073,区域C,45
2073,区域D,147
2073,区域E,167
2074,区域A,11
2074,区域B,102
2074,区域C,15
2074,区域D,217
2074,区域E,156
2074,区域F,313
2075,区域A,8
2075,区域B,5
2075,区域C,23
2075,区域D,105
2075,区域E,22
2075,区域F,134
2076,区域A,239
2076,区域B,11
2076,区域C,148
2076,区域D,283
2076,区域E,62
2076,区域F,133
2077,区域A,51
2077,区域B,64
2077,区域C,185
2077,区域D,21
2077,区域E,113
2077,区域F,159
2078,区域A,107
2078,区域B,185
2078,区域C,14
2078,区域D,232
2078,区域E,278
2078,区域F,109
2079,区域A,28
2079,区域B,27
2079,区域C,16
2079,区域D,166
2079,区域E,93
2079,区域F,151
2080,区域A,22
2080,区域B,25
2080,区域C,65
2080,区域D,147
2080,区域E,80
2080,区域F,98
2081,区域A,11
2081,区域B,29
2081,区域C,113
2081,区域D,419
2081,区域E,423
2082,区域A,81
2082,区域B,6
2082,区域C,22
2082,区域D,25
2082,区域E,224
2082,区域F,73
2083,区域A,35
2083,区域B,80
2083,区域C,7
2083,区域D,364
2083,区域E,81
2083,区域F,115
2084,区域A,12
2084,区域B,41
2084,区域C,57
2084,区域D,256
2084,区域E,292
2085,区域A,5
2085,区域B,132
2085,区域C,21
2085,区域D,91
2085,区域E,78
2085,区域F,67
2086,区域A,31
2086,区域B,36
2086,区域C,33
2086,区域D,225
2086,区域E,7
2086,区域F,141
2087,区域A,46
2087,区域B,15
2087,区域C,38
2087,区域D,351
2087,区域E,146
2087,区域F,116
2088,区域A,65
2088,区域B,3
2088,区域C,58
2088,区域D,221
2088,区域E,231
2088,区域F,108
2089,区域A,40
2089,区域B,83
2089,区域C,7
2089,区域D,355
2089,区域E,347
2089,区域F,112
2090,区域A,39
2090,区域B,85
2090,区域C,11
2090,区域D,248
2090,区域E,23
2090,区域F,154
2091,区域A,73
2091,区域B,12
2091,区域C,44
2091,区域D,520
2091,区域E,20
2092,区域A,133
2092,区域B,69
2092,区域C,167
2092,区域D,453
2092,区域E,85
2092,区域F,82
2093,区域A,39
2093,区域B,132
2093,区域C,153
2093,区域D,256
2093,区域E,38
2093,区域F,88
2094,区域A,50
2094,区域B,15
2094,区域C,170
2094,区域D,153
2094,区域E,425
2094,区域F,184
2095,区域A,25
2095,区域B,34
2095,区域C,37
2095,区域D,346
2095,区域E,311
2096,区域A,23
2096,区域B,261
2096,区域C,24
2096,区域D,167
2096,区域E,31
2096,区域F,129
2097,区域A,113
2097,区域B,267
2097,区域C,32
2097,区域D,152
2097,区域E,191
2097,区域F,167
2098,区域A,20
2098,区域B,72
2098,区域D,199
2098,区域E,119
2098,区域F,21
2099,区域A,108
2099,区域B,63
2099,区域C,21
2099,区域D,173
2099,区域E,151
2099,区域F,106
2100,区域A,32
2100,区域B,5
2100,区域C,107
2100,区域D,184
2100,区域E,129
2100,区域F,12
2101,区域A,12
2101,区域B,25
2101,区域C,48
2101,区域D,91
2101,区域E,235
2101,区域F,32
2102,区域A,38
2102,区域B,16
2102,区域C,21
2102,区域D,134
2102,区域E,16
2102,区域F,50
2103,区域A,36
2103,区域B,7
2103,区域C,40
2103,区域D,163
2103,区域E,23
2103,区域F,157
2104,区域A,45
2104,区域B,93
2104,区域C,41
2104,区域D,82
2104,区域E,67
2104,区域F,36
2105,区域A,29
2105,区域C,253
2105,区域D,108
2105,区域E,73
2105,区域F,14
2106,区域A,6
2106,区域B,42
2106,区域C,86
2106,区域D,274
2106,区域E,84
2106,区域F,136
2107,区域A,23
2107,区域B,16
2107,区域C,22
2107,区域D,262
2107,区域E,4
2107,区域F,77
2108,区域A,14
2108,区域B,145
2108,区域C,136
2108,区域D,109
2108,区域E,159
2108,区域F,108
2109,区域A,104
2109,区域B,50
2109,区域C,91
2109,区域D,215
2109,区域E,27
2109,区域F,57
2110,区域A,15
2110,区域B,51
2110,区域C,11
2110,区域D,154
2110,区域E,11
2110,区域F,233
2111,区域A,48
2111,区域B,41
2111,区域C,40
2111,区域D,445
2111,区域E,116
2111,区域F,70
2112,区域A,14
2112,区域B,113
2112,区域C,16
2112,区域D,16
2112,区域E,37
2112,区域F,210
2113,区域A,43
2113,区域C,3
2113,区域D,98
2113,区域E,112
2113,区域F,25
2114,区域A,30
2114,区域B,25
2114,区域C,97
2114,区域D,116
2114,区域E,44
2114,区域F,444
2115,区域A,18
2115,区域B,176
2115,区域D,291
2115,区域F,69
2116,区域A,20
2116,区域B,103
2116,区域C,6
2116,区域D,219
2116,区域E,450
2116,区域F,144
2117,区域A,88
2117,区域B,20
2117,区域C,116
2117,区域D,231
2117,区域E,356
2117,区域F,232
2118,区域A,5
2118,区域B,132
2118,区域C,3
2118,区域D,295
2118,区域E,68
2118,区域F,151
2119,区域A,18
2119,区域B,57
2119,区域C,62
2119,区域D,365
2119,区域E,11
2119,区域F,76
2120,区域A,24
2120,区域B,23
2120,区域C,85
2120,区域D,283
2120,区域E,204
2120,区域F,72
2121,区域A,22
2121,区域B,32
2121,区域C,97
2121,区域D,112
2121,区域E,200
2121,区域F,161
2122,区域A,114
2122,区域B,20
2122,区域C,24
2122,区域E,118
2122,区域F,224
2123,区域A,10
2123,区域B,72
2123,区域C,44
2123,区域D,17
2123,区域E,53
2123,区域F,99
2124,区域A,8
2124,区域B,4
2124,区域C,2
2124,区域D,101
2124,区域E,22
2124,区域F,109
2125,区域A,15
2125,区域B,33
2125,区域C,78
2125,区域D,467
2125,区域E,52
2125,区域F,70
2126,区域A,4
2126,区域B,25
2126,区域C,40
2126,区域D,186
2126,区域E,66
2126,区域F,99
2127,区域A,25
2127,区域B,110
2127,区域C,46
2127,区域D,181
2127,区域E,70
2127,区域F,101
2128,区域A,54
2128,区域B,10
2128,区域C,68
2128,区域D,226
2128,区域F,359
2129,区域A,95
2129,区域B,37
2129,区域C,14
2129,区域D,229
2129,区域E,241
2129,区域F,125
2130,区域A,51
2130,区域B,19
2130,区域C,26
2130,区域D,271
2130,区域E,6
2130,区域F,159
2131,区域A,17
2131,区域B,6
2131,区域D,159
2131,区域E,221
2131,区域F,41
2132,区域A,36
2132,区域B,9
2132,区域D,481
2132,区域E,244
2132,区域F,149
2133,区域A,61
2133,区域B,104
2133,区域C,23
2133,区域D,152
2133,区域E,23
2133,区域F,34
2134,区域A,57
2134,区域B,29
2134,区域C,84
2134,区域D,96
2134,区域E,263
2134,区域F,4
2135,区域A,110
2135,区域B,21
2135,区域C,13
2135,区域D,293
2135,区域E,75
2135,区域F,16
2136,区域A,25
2136,区域B,16
2136,区域C,19
2136,区域E,88
2136,区域F,33
2137,区域A,135
2137,区域B,24
2137,区域C,7
2137,区域D,227
2137,区域E,343
2137,区域F,142
2138,区域A,45
2138,区域B,40
2138,区域C,22
2138,区域D,443
2138,区域E,318
2139,区域A,44
2139,区域B,39
2139,区域C,9
2139,区域D,307
2139,区域E,276
2139,区域F,319
2140,区域A,45
2140,区域B,83
2140,区域D,198
2140,区域E,91
2140,区域F,457
2141,区域A,6
2141,区域B,33
2141,区域C,11
2141,区域D,224
2141,区域E,111
2141,区域F,167
2142,区域A,29
2142,区域B,39
2142,区域C,4
2142,区域D,284
2142,区域E,5
2142,区域F,62
2143,区域A,23
2143,区域B,233
2143,区域C,5
2143,区域D,268
2143,区域E,159
2143,区域F,301
2144,区域A,83
2144,区域B,9
2144,区域C,122
2144,区域D,21
2144,区域E,97
2144,区域F,59
2145,区域A,135
2145,区域B,32
2145,区域C,12
2145,区域D,85
2145,区域E,117
2145,区域F,237
2146,区域A,38
2146,区域B,24
2146,区域C,25
2146,区域D,74
2146,区域E,169
2146,区域F,428
2147,区域A,32
2147,区域B,5
2147,区域C,46
2147,区域D,22
2147,区域E,11
2147,区域F,136
2148,区域A,19
2148,区域B,9
2148,区域C,24
2148,区域D,439
2148,区域E,278
2148,区域F,210
2149,区域A,22
2149,区域B,222
2149,区域C,108
2149,区域D,234
2149,区域E,171
2149,区域F,185
2150,区域A,135
2150,区域B,48
2150,区域C,8
2150,区域D,203
2150,区域E,144
2150,区域F,132
2151,区域A,84
2151,区域B,26
2151,区域C,33
2151,区域D,24
2151,区域E,289
2151,区域F,237
2152,区域A,15
2152,区域B,74
2152,区域C,43
2152,区域D,306
2152,区域E,56
2152,区域F,16
2153,区域A,143
2153,区域B,27
2153,区域C,107
2153,区域E,81
2153,区域F,27
2154,区域A,110
2154,区域B,16
2154,区域C,19
2154,区域D,17
2154,区域E,99
2154,区域F,117
2155,区域A,46
2155,区域B,15
2155,区域C,26
2155,区域D,138
2155,区域E,303
2155,区域F,256
2156,区域A,86
2156,区域B,93
2156,区域C,19
2156,区域D,104
2156,区域E,217
2156,区域F,33
2157,区域A,8
2157,区域B,18
2157,区域D,246
2157,区域F,288
2158,区域A,16
2158,区域B,200
2158,区域C,15
2158,区域D,73
2158,区域E,15
2158,区域F,221
2159,区域A,40
2159,区域B,54
2159,区域C,12
2159,区域D,226
2159,区域E,43
2159,区域F,7
2160,区域A,12
2160,区域B,28
2160,区域C,17
2160,区域D,168
2160,区域E,136
2160,区域F,127
2161,区域A,132
2161,区域B,90
2161,区域C,121
2161,区域D,115
2161,区域E,13
2161,区域F,67
2162,区域A,37
2162,区域B,24
2162,区域C,11
2162,区域D,108
2162,区域E,82
2163,区域A,13
2163,区域B,26
2163,区域C,8
2163,区域D,185
2163,区域E,126
2163,区域F,367
2164,区域A,41
2164,区域B,62
2164,区域C,92
2164,区域D,16
2164,区域E,224
2164,区域F,83
2165,区域A,52
2165,区域B,14
2165,区域C,24
2165,区域D,219
2165,区域E,112
2165,区域F,45
2166,区域A,28
2166,区域B,7
2166,区域C,62
2166,区域D,362
2166,区域E,118
2166,区域F,169
2167,区域B,14
2167,区域C,38
2167,区域D,275
2167,区域E,131
2167,区域F,189
2168,区域A,18
2168,区域B,74
2168,区域C,94
2168,区域D,224
2168,区域E,455
2168,区域F,228
2169,区域A,61
2169,区域B,64
2169,区域C,46
2169,区域D,233
2169,区域E,15
2169,区域F,177
2170,区域A,33
2170,区域B,36
2170,区域C,13
2170,区域D,118
2170,区域F,165
2171,区域A,7
2171,区域B,12
2171,区域C,53
2171,区域D,80
2171,区域E,12
2172,区域A,157
2172,区域B,8
2172,区域C,13
2172,区域D,112
2172,区域E,118
2172,区域F,144
2173,区域A,100
2173,区域B,33
2173,区域C,15
2173,区域D,7
2173,区域E,299
2173,区域F,216
2174,区域A,48
2174,区域B,16
2174,区域C,158
2174,区域D,259
2174,区域E,185
2174,区域F,326
2175,区域A,70
2175,区域B,75
2175,区域C,2
2175,区域D,235
2175,区域E,57
2175,区域F,335
2176,区域A,6
2176,区域B,37
2176,区域C,22
2176,区域D,208
2176,区域F,6
2177,区域B,6
2177,区域C,244
2177,区域D,50
2177,区域E,48
2177,区域F,82
2178,区域A,42
2178,区域B,60
2178,区域C,32
2178,区域D,89
2178,区域E,264
2178,区域F,211
2179,区域A,61
2179,区域B,5
2179,区域C,45
2179,区域D,14
2179,区域E,89
2179,区域F,67
2180,区域A,20
2180,区域B,54
2180,区域D,144
2180,区域F,382
2181,区域A,14
2181,区域B,32
2181,区域C,81
2181,区域D,111
2181,区域E,220
2182,区域A,71
2182,区域B,33
2182,区域C,48
2182,区域D,199
2182,区域E,204
2182,区域F,128
2183,区域A,66
2183,区域B,22
2183,区域C,19
2183,区域D,54
2183,区域E,364
2183,区域F,123
2184,区域A,150
2184,区域B,40
2184,区域C,64
2184,区域D,355
2184,区域E,116
2184,区域F,140
2185,区域A,19
2185,区域B,23
2185,区域C,124
2185,区域D,204
2185,区域E,186
2185,区域F,255
2186,区域A,18
2186,区域B,195
2186,区域C,30
2186,区域D,436
2186,区域E,69
2187,区域A,44
2187,区域B,50
2187,区域C,99
2187,区域D,165
2187,区域E,126
2187,区域F,150
2188,区域A,45
2188,区域B,24
2188,区域C,142
2188,区域D,117
2188,区域E,54
2188,区域F,364
2189,区域A,41
2189,区域B,54
2189,区域C,15
2189,区域D,176
2189,区域E,139
2190,区域A,68
2190,区域B,6
2190,区域C,73
2190,区域D,292
2190,区域E,294
2190,区域F,52
2191,区域A,52
2191,区域B,55
2191,区域C,6
2191,区域D,342
2191,区域E,214
2191,区域F,21
2192,区域A,55
2192,区域B,103
2192,区域C,97
2192,区域D,390
2192,区域E,326
2192,区域F,117
2193,区域A,181
2193,区域B,50
2193,区域C,60
2193,区域D,156
2193,区域E,180
2193,区域F,184
2194,区域A,16
2194,区域B,50
2194,区域C,7
2194,区域D,169
2194,区域E,40
2194,区域F,282
2195,区域A,30
2195,区域B,5
2195,区域C,123
2195,区域D,74
2195,区域E,55
2195,区域F,58
2196,区域A,142
2196,区域B,50
2196,区域C,29
2196,区域D,476
2196,区域E,67
2196,区域F,274
2197,区域A,109
2197,区域B,72
2197,区域C,43
2197,区域D,242
2197,区域E,114
2197,区域F,87
2198,区域A,27
2198,区域B,25
2198,区域C,9
2198,区域D,182
2198,区域E,50
2198,区域F,128
2199,区域A,43
2199,区域B,51
2199,区域C,14
2199,区域D,181
2199,区域E,84
2199,区域F,184
2200,区域A,44
2200,区域B,98
2200,区域C,66
2200,区域D,57
2200,区域E,136
2200,区域F,39
2201,区域A,257
2201,区域B,13
2201,区域C,15
2201,区域D,127
2201,区域E,117
2201,区域F,361
2202,区域A,13
2202,区域B,36
2202,区域C,17
2202,区域D,238
2202,区域E,161
2202,区域F,46
2203,区域A,170
2203,区域B,118
2203,区域C,103
2203,区域D,29
2203,区域E,222
2203,区域F,277
2204,区域A,27
2204,区域B,6
2204,区域C,16
2204,区域D,155
2204,区域E,154
2204,区域F,232
2205,区域A,12
2205,区域B,5
2205,区域C,75
2205,区域D,277
2205,区域E,309
2205,区域F,202
2206,区域A,128
2206,区域B,127
2206,区域C,56
2206,区域D,224
2206,区域F,70
2207,区域A,92
2207,区域B,40
2207,区域C,174
2207,区域D,25
2207,区域E,123
2207,区域F,213
2208,区域A,19
2208,区域B,50
2208,区域C,12
2208,区域D,427
2208,区域E,121
2208,区域F,99
2209,区域B,30
2209,区域C,17
2209,区域D,51
2209,区域E,199
2209,区域F,120
2210,区域A,23
2210,区域B,21
2210,区域C,9
2210,区域D,207
2210,区域E,470
2210,区域F,25
2211,区域A,18
2211,区域B,153
2211,区域C,22
2211,区域D,71
2211,区域E,266
2211,区域F,258
2212,区域A,98
2212,区域B,117
2212,区域C,100
2212,区域D,360
2212,区域E,286
2212,区域F,310
2213,区域A,148
2213,区域B,14
2213,区域C,5
2213,区域D,46
2213,区域E,283
2213,区域F,6
2214,区域A,47
2214,区域B,29
2214,区域C,10
2214,区域D,32
2214,区域E,29
2214,区域F,80
2215,区域A,6
2215,区域B,61
2215,区域C,28
2215,区域D,329
2215,区域E,175
2215,区域F,112
2216,区域A,12
2216,区域B,71
2216,区域C,129
2216,区域D,86
2216,区域F,83
2217,区域A,23
2217,区域B,224
2217,区域C,122
2217,区域D,159
2217,区域E,275
2217,区域F,299
2218,区域A,35
2218,区域B,26
2218,区域C,30
2218,区域D,210
2218,区域E,59
2218,区域F,23
2219,区域A,90
2219,区域B,19
2219,区域C,1
2219,区域D,685
2219,区域E,149
2219,区域F,236
2220,区域A,40
2220,区域B,20
2220,区域C,151
2220,区域D,154
2220,区域E,160
2220,区域F,177
2221,区域A,13
2221,区域B,13
2221,区域C,15
2221,区域D,208
2221,区域E,110
2221,区域F,73
2222,区域A,8
2222,区域B,12
2222,区域C,31
2222,区域D,143
2222,区域E,147
2222,区域F,9
2223,区域A,66
2223,区域B,16
2223,区域C,125
2223,区域D,250
2223,区域E,107
2223,区域F,150
2224,区域A,8
2224,区域B,9
2224,区域C,32
2224,区域D,364
2224,区域E,101
2224,区域F,82
2225,区域A,51
2225,区域B,23
2225,区域C,53
2225,区域D,313
2225,区域E,15
2225,区域F,269
2226,区域A,43
2226,区域B,75
2226,区域C,13
2226,区域D,241
2226,区域E,77
2226,区域F,206
2227,区域A,23
2227,区域B,20
2227,区域C,125
2227,区域D,8
2227,区域E,182
2227,区域F,29
2228,区域A,23
2228,区域B,38
2228,区域C,89
2228,区域F,183
2229,区域A,39
2229,区域B,111
2229,区域C,150
2229,区域D,21
2229,区域E,106
2229,区域F,312
2230,区域A,78
2230,区域B,134
2230,区域C,31
2230,区域D,198
2230,区域E,109
2230,区域F,25
2231,区域A,51
2231,区域B,22
2231,区域C,7
2231,区域D,213
2231,区域F,366
2232,区域A,30
2232,区域B,1
2232,区域C,11
2232,区域D,21
2232,区域E,180
2232,区域F,80
2233,区域A,77
2233,区域B,32
2233,区域D,74
2233,区域F,340
2234,区域A,36
2234,区域B,33
2234,区域C,125
2234,区域D,321
2234,区域E,296
2234,区域F,60
2235,区域A,27
2235,区域B,47
2235,区域C,17
2235,区域D,63
2235,区域E,154
2235,区域F,140
2236,区域A,76
2236,区域B,157
2236,区域C,40
2236,区域D,190
2236,区域E,123
2236,区域F,320
2237,区域A,129
2237,区域B,43
2237,区域C,94
2237,区域D,198
2237,区域E,257
2237,区域F,179
2238,区域A,23
2238,区域B,35
2238,区域C,117
2238,区域D,399
2238,区域E,63
2238,区域F,96
2239,区域A,57
2239,区域B,41
2239,区域C,17
2239,区域D,309
2239,区域E,368
2239,区域F,13
2240,区域A,9
2240,区域B,27
2240,区域C,8
2240,区域D,145
2240,区域E,267
2240,区域F,48
2241,区域A,149
2241,区域B,39
2241,区域C,15
2241,区域D,34
2241,区域E,75
2241,区域F,233
2242,区域A,15
2242,区域B,45
2242,区域C,27
2242,区域D,225
2242,区域E,17
2242,区域F,125
2243,区域B,30
2243,区域C,34
2243,区域D,79
2243,区域E,217
2243,区域F,74
2244,区域A,69
2244,区域B,36
2244,区域C,14
2244,区域D,224
2244,区域E,157
2244,区域F,445
2245,区域A,172
2245,区域B,23
2245,区域C,70
2245,区域D,85
2245,区域E,103
2245,区域F,202
2246,区域A,39
2246,区域B,167
2246,区域C,14
2246,区域D,329
2246,区域E,53
2246,区域F,26
2247,区域A,5
2247,区域B,174
2247,区域C,96
2247,区域D,219
2247,区域E,90
2248,区域A,39
2248,区域B,54
2248,区域C,48
2248,区域D,150
2248,区域E,61
2248,区域F,113
2249,区域A,129
2249,区域C,15
2249,区域D,31
2249,区域E,271
2249,区域F,231
2250,区域A,92
2250,区域C,7
2250,区域D,166
2250,区域E,60
2250,区域F,120
2251,区域A,116
2251,区域B,69
2251,区域C,70
2251,区域D,201
2251,区域E,12
2251,区域F,1
2252,区域A,79
2252,区域B,12
2252,区域C,27
2252,区域D,86
2252,区域E,9
2252,区域F,119
2253,区域A,151
2253,区域B,9
2253,区域C,69
2253,区域D,162
2253,区域E,98
2253,区域F,15
2254,区域A,65
2254,区域B,67
2254,区域C,7
2254,区域D,126
2254,区域E,71
2254,区域F,47
2255,区域A,285
2255,区域B,30
2255,区域C,4
2255,区域D,290
2255,区域E,100
2255,区域F,194
2256,区域A,256
2256,区域B,12
2256,区域C,38
2256,区域D,133
2256,区域E,106
2256,区域F,76
2257,区域A,56
2257,区域B,26
2257,区域C,100
2257,区域D,187
2257,区域E,150
2257,区域F,29
2258,区域A,42
2258,区域C,125
2258,区域D,266
2258,区域E,112
2258,区域F,152
2259,区域A,33
2259,区域B,100
2259,区域C,9
2259,区域D,346
